age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,class
34,0,2,0,2,1,1,-2.0,5,1,0
26,0,0,0,2,0,3,-27.0,5,27,0
38,0,2,0,1,1,2,-1.0,3,9,1
30,1,2,0,1,1,3,-1.0,3,1,0
53,1,5,1,1,1,4,-1.0,1,0,1
31,1,0,0,1,1,2,-1.0,4,2,0
24,0,0,2,2,1,4,-1.0,5,1,1
37,1,2,0,1,0,0,0.0,1,0,0
24,0,0,2,2,1,3,0.0,7,93,0
36,1,5,0,1,1,1,-1.0,1,1,1
21,0,0,2,2,1,1,-1.0,7,0,1
54,0,0,1,1,0,0,-1.0,1,1,0
21,0,1,2,2,1,0,-1.0,6,0,1
38,1,3,0,2,1,1,-1.0,5,126,0
34,0,2,0,2,1,1,-1.0,5,0,0
23,0,5,2,0,1,4,-1.0,10,2,0
39,0,0,0,2,0,1,7.0,5,62,0
20,1,0,2,2,0,0,-1.0,7,4,1
35,0,2,0,2,1,0,0.0,5,40,1
27,1,2,0,2,1,1,-1.0,7,28,1
23,0,0,2,2,1,2,-1.0,7,6,1
20,1,5,2,1,1,3,-1.0,2,1,1
41,1,2,0,1,0,0,-1.0,1,0,0
59,1,2,1,1,1,0,0.0,1,0,0
45,0,0,1,1,1,15,-1.0,3,0,1
24,0,0,2,1,1,0,-3.0,3,0,0
39,1,2,0,1,1,1,-1.0,4,3,0
21,0,0,2,0,1,0,-1.0,10,1,1
54,1,5,1,1,1,2,-1.0,1,0,0
22,0,0,2,1,0,0,-1.0,4,6,1
36,0,2,0,1,0,3,-2.0,1,1,1
25,1,2,0,1,0,0,-1.0,3,0,0
21,0,2,2,1,1,0,-1.0,3,-1,1
31,0,0,0,0,1,4,-1.0,8,24,1
29,0,0,0,2,1,3,0.0,5,1,1
27,0,5,0,1,1,0,-2.0,1,2,0
49,0,2,1,2,1,0,-1.0,5,1,0
32,0,0,0,0,1,6,-1.0,8,130,1
56,1,2,1,1,1,3,0.0,3,0,0
34,0,0,0,1,1,2,-1.0,4,0,0
32,0,2,0,0,1,15,-1.0,9,70,1
30,0,0,0,1,1,0,-1.0,1,1,0
66,0,2,1,1,1,1,-14.0,1,4,1
28,0,0,0,1,0,4,0.0,4,0,0
69,0,0,1,1,1,1,-1.0,1,1,1
44,1,3,0,1,1,0,-1.0,1,1,0
33,0,0,0,2,1,4,0.0,6,-1,0
23,0,0,2,2,1,0,-1.0,7,1,0
24,0,2,2,0,1,8,0.0,9,37,0
22,1,2,2,1,0,0,-1.0,3,-1,0
21,1,2,2,0,1,0,-1.0,8,9,1
25,1,5,0,2,1,2,-1.0,6,64,0
24,0,2,2,2,0,2,-1.0,7,2,0
30,0,0,0,0,1,13,0.0,10,2,1
26,0,2,0,2,0,2,0.0,6,33,1
35,0,2,0,1,1,1,-1.0,2,1,0
59,0,0,1,1,1,1,-1.0,4,0,0
33,1,0,0,1,0,0,-1.0,2,1,0
32,1,5,0,1,0,0,-1.0,1,0,0
27,0,0,0,2,1,6,0.0,7,1,1
44,0,0,0,1,1,0,0.0,1,42,0
53,1,2,1,1,1,0,0.0,1,4,0
36,0,0,0,2,0,3,0.0,6,0,1
34,0,0,0,2,1,1,0.0,7,-1,0
21,0,0,2,2,1,0,-1.0,5,42,1
21,0,3,2,0,1,0,0.0,10,7,0
22,0,0,2,2,1,2,0.0,7,13,0
22,0,0,2,1,1,0,0.0,3,-1,0
20,0,2,2,2,1,1,-1.0,5,1,1
40,1,0,0,1,1,1,-1.0,1,1,0
26,0,0,0,1,1,0,-1.0,2,1,0
31,1,0,0,0,1,15,-1.0,10,4,1
59,0,0,1,1,1,8,-1.0,4,5,0
25,0,2,0,2,1,2,-1.0,5,9,0
52,0,2,1,0,1,16,-4.0,9,11,1
38,1,0,0,2,1,37,-1.0,7,30,1
52,0,0,1,0,1,7,-1.0,9,3,1
42,0,0,0,1,0,2,-1.0,2,1,0
35,1,2,0,1,0,2,-3.0,3,1,0
37,0,3,0,1,1,2,0.0,1,1,1
38,1,0,0,2,1,8,-1.0,7,1,0
26,1,0,0,1,1,0,-1.0,4,0,1
46,1,0,1,2,1,1,-1.0,6,1,1
29,0,0,0,0,1,4,0.0,10,355,1
32,0,2,0,1,1,8,-2.0,4,2,0
44,0,2,0,2,0,4,0.0,6,5,1
23,0,2,2,0,1,11,-1.0,10,3,1
24,1,0,2,0,1,2,-1.0,9,24,1
23,0,3,2,0,1,4,-27.0,9,27,0
23,0,0,2,2,1,2,-2.0,6,2,1
32,0,2,0,0,1,5,0.0,9,55,1
27,0,2,0,2,1,2,-1.0,7,0,1
23,0,0,2,1,1,1,-24.0,3,22,1
36,1,2,0,1,1,5,-1.0,3,0,1
35,0,0,0,1,1,0,-1.0,1,0,0
55,0,2,1,1,1,0,-1.0,1,2,0
43,1,0,0,0,1,6,0.0,10,0,1
31,0,0,0,1,1,3,-1.0,3,15,1
34,0,0,0,1,1,2,-12.0,3,12,0
26,0,0,0,2,0,1,-1.0,5,1,0
30,1,2,0,0,1,1,0.0,8,0,1
26,0,0,0,0,1,4,0.0,8,0,1
37,0,0,0,1,1,11,-1.0,4,1,0
21,1,0,2,2,1,0,-1.0,6,1,1
37,1,5,0,1,1,4,-1.0,1,2,1
51,0,2,1,1,1,3,-1.0,4,6,0
29,1,2,0,1,1,0,0.0,4,1,1
32,0,0,0,1,1,4,-1.0,3,1,1
21,0,0,2,1,1,0,-2.0,3,13,0
25,0,2,0,0,0,2,16.0,9,0,1
23,0,0,2,0,1,1,-1.0,10,15,1
34,1,0,0,2,1,4,0.0,6,0,0
20,0,2,2,1,1,0,-3.0,4,0,0
38,0,0,0,2,1,14,-1.0,7,56,0
31,0,0,0,0,1,6,-1.0,10,31,1
38,0,2,0,1,1,0,0.0,1,0,0
39,0,2,0,1,1,3,-1.0,3,0,0
25,0,2,0,2,1,2,-29.0,6,29,0
30,1,0,0,1,1,5,-1.0,3,0,0
24,1,0,2,2,0,2,0.0,6,30,0
22,1,2,2,2,1,2,-1.0,5,24,1
23,1,5,2,0,0,0,-1.0,10,1,0
29,0,0,0,2,0,7,0.0,7,1,1
29,1,0,0,1,1,0,0.0,1,0,0
46,0,2,1,1,1,1,-1.0,3,10,0
28,0,2,0,1,0,0,-1.0,4,0,1
22,0,0,2,2,1,1,-1.0,6,1,1
31,1,0,0,1,1,1,-1.0,2,1,0
27,1,0,0,1,1,0,-1.0,2,1,0
40,0,0,0,2,1,5,0.0,7,30,1
34,1,3,0,1,1,1,-1.0,1,0,0
51,0,0,1,0,1,12,-1.0,8,0,1
29,1,2,0,1,1,0,0.0,2,-1,0
24,0,0,2,2,1,1,0.0,5,0,0
37,1,0,0,1,1,0,-1.0,2,0,0
41,0,3,0,1,1,9,-1.0,2,9,0
25,0,2,0,1,1,2,-13.0,4,12,1
29,0,0,0,0,1,16,-1.0,10,17,0
20,0,3,2,0,1,2,-21.0,8,21,1
25,0,0,0,1,1,1,-14.0,2,8,0
37,1,2,0,1,1,0,-1.0,2,0,0
23,0,0,2,0,1,3,-1.0,9,1,1
27,0,2,0,1,0,0,-1.0,2,2,1
48,0,0,1,1,0,1,-1.0,1,0,0
32,0,0,0,1,1,3,0.0,2,1,0
34,0,5,0,1,1,0,-1.0,2,2,1
39,0,2,0,1,1,5,-21.0,3,18,0
30,0,2,0,1,1,4,0.0,4,96,1
30,0,0,0,1,1,2,-1.0,2,16,0
28,0,0,0,2,1,2,-1.0,5,2,1
48,0,2,1,1,1,6,-26.0,2,5,0
31,1,0,0,0,1,5,-1.0,9,0,1
22,0,0,2,1,1,1,-1.0,4,1,1
26,1,5,0,1,1,1,-1.0,4,1,0
22,0,0,2,1,1,3,-1.0,4,1,1
29,0,0,0,0,1,3,-1.0,9,0,1
26,0,3,0,2,1,4,0.0,6,-1,0
26,1,2,0,1,1,0,-1.0,2,0,0
22,0,2,2,1,1,2,-1.0,3,0,1
43,0,5,0,1,1,2,-1.0,2,7,1
26,1,2,0,1,1,0,-1.0,2,0,0
33,0,0,0,0,0,0,-1.0,9,29,1
30,0,0,0,1,0,0,0.0,2,-1,0
33,0,0,0,0,0,7,-1.0,9,26,1
57,0,0,1,1,1,0,-1.0,1,0,1
26,0,0,0,2,1,0,-1.0,5,0,0
27,0,0,0,2,1,7,-1.0,5,10,1
35,1,2,0,0,1,0,-1.0,10,15,1
20,1,2,2,2,0,0,-1.0,6,0,1
27,1,0,0,2,0,1,-1.0,6,16,1
43,0,2,0,0,1,0,-1.0,9,0,1
25,0,0,0,0,1,3,-1.0,10,1,0
32,1,2,0,1,1,0,-1.0,1,19,0
31,1,3,0,2,1,0,-3.0,5,0,0
48,0,3,1,1,0,4,-6.0,1,1,1
23,0,2,2,1,1,0,0.0,3,0,0
52,1,0,1,1,1,0,-1.0,1,1,1
26,1,0,0,1,1,2,-29.0,4,28,0
22,1,0,2,1,1,0,-4.0,3,0,1
44,0,2,0,2,1,0,-1.0,7,4,0
44,0,2,0,2,1,1,0.0,5,1,0
28,1,2,0,1,1,1,0.0,2,1,0
30,1,0,0,1,0,0,0.0,2,0,0
43,1,2,0,1,0,0,-2.0,1,0,0
22,1,2,2,2,0,0,-1.0,5,0,0
31,0,0,0,0,0,14,-1.0,8,1,0
21,0,2,2,0,1,0,-1.0,9,0,1
63,0,0,1,2,1,9,0.0,6,1,1
45,0,3,1,1,1,2,-1.0,1,47,0
39,1,2,0,1,1,0,-1.0,1,0,0
39,0,2,0,1,1,1,-3.0,3,0,0
22,1,2,2,0,1,4,-1.0,8,2,1
48,0,2,1,0,1,0,-1.0,8,68,1
26,0,0,0,1,1,0,-1.0,3,1,1
49,0,0,1,1,1,3,-1.0,1,0,1
48,1,2,1,1,1,1,0.0,1,0,1
25,0,0,0,0,1,0,0.0,8,-1,1
34,0,2,0,1,1,0,-1.0,3,0,0
22,1,0,2,1,0,0,-1.0,4,1,0
26,0,0,0,2,0,5,-1.0,5,33,1
33,0,2,0,0,1,1,-1.0,8,10,1
30,1,5,0,1,1,3,-1.0,1,0,0
25,0,0,0,2,1,0,0.0,7,0,0
57,0,5,1,1,1,0,-1.0,1,0,0
32,1,0,0,1,0,1,-1.0,1,0,0
59,0,3,1,1,1,0,-4.0,1,1,0
22,0,0,2,1,1,0,-1.0,4,1,1
45,1,2,1,1,0,5,-1.0,2,0,0
55,0,2,1,0,1,7,0.0,8,0,0
28,0,0,0,1,1,5,-1.0,2,3,1
44,0,2,0,2,1,3,-4.0,5,0,0
55,0,2,1,1,1,1,-1.0,1,1,1
24,1,0,2,0,1,0,-1.0,9,15,1
42,0,0,0,0,1,17,-1.0,10,32,1
37,1,2,0,1,1,3,-1.0,1,0,0
33,0,0,0,2,1,0,-1.0,5,45,0
49,0,2,1,1,1,3,0.0,4,0,0
27,0,0,0,1,1,4,-1.0,4,0,0
24,0,0,2,1,1,0,0.0,4,0,0
32,0,2,0,1,0,5,-29.0,2,4,0
63,1,0,1,1,1,0,-1.0,1,0,0
34,0,0,0,0,1,0,-1.0,10,1,0
37,0,3,0,2,1,9,-1.0,5,2,0
66,0,0,1,1,1,5,-1.0,2,0,1
26,1,3,0,1,1,2,0.0,1,-1,0
56,0,0,1,1,1,5,-1.0,3,12,0
57,0,2,1,1,1,0,-1.0,1,4,0
31,1,0,0,0,1,13,-1.0,10,0,1
53,0,2,1,1,1,0,-1.0,1,0,0
59,1,2,1,1,1,3,-3.0,1,2,0
43,0,0,0,1,1,0,-1.0,1,1,1
30,1,0,0,0,1,8,-1.0,9,0,1
48,0,0,1,2,1,7,-1.0,7,2,1
47,0,2,1,1,0,0,0.0,1,0,0
21,0,5,2,2,1,0,-1.0,5,6,1
40,0,3,0,2,1,0,0.0,5,64,0
23,0,0,2,2,0,1,-2.0,5,1,1
48,1,5,1,1,1,0,-1.0,1,1,0
27,1,5,0,1,1,0,-1.0,1,0,0
27,1,2,0,1,1,2,0.0,4,1,1
49,1,0,1,1,1,0,-1.0,1,4,1
38,0,2,0,2,0,5,-1.0,6,41,1
54,0,0,1,0,1,11,-1.0,9,129,0
31,0,3,0,0,1,1,-1.0,8,17,1
30,0,2,0,1,0,3,-1.0,3,0,1
21,1,2,2,2,1,0,-1.0,7,1,0
25,1,2,0,2,1,2,0.0,6,1,0
52,0,5,1,1,1,2,-1.0,1,1,0
38,1,2,0,1,1,0,0.0,2,0,0
43,0,0,0,2,1,1,-1.0,6,31,1
45,1,0,1,2,1,20,-1.0,7,46,0
35,0,0,0,1,1,1,0.0,2,0,0
28,0,0,0,2,1,8,-1.0,6,40,0
31,1,0,0,0,1,5,-1.0,8,0,0
19,0,0,2,1,1,0,-1.0,4,0,1
32,1,2,0,1,1,4,0.0,2,1,1
44,1,0,0,0,1,8,-1.0,8,9,1
30,1,0,0,0,0,15,0.0,8,1,1
22,0,2,2,2,0,1,-23.0,6,1,0
32,0,2,0,1,1,0,0.0,1,0,0
66,0,0,1,1,1,3,-10.0,1,2,0
26,0,0,0,1,1,1,-1.0,2,1,0
22,0,0,2,2,1,1,-1.0,7,6,1
50,0,2,1,1,1,0,0.0,1,2,0
26,0,2,0,1,1,0,0.0,4,0,0
44,0,2,0,1,0,1,-3.0,1,0,0
24,0,2,2,1,1,0,-1.0,2,1,1
53,1,0,1,2,1,13,-1.0,5,1,0
20,1,3,2,1,1,0,-2.0,4,0,1
55,0,0,1,0,1,17,-1.0,10,25,1
26,0,0,0,1,1,0,-1.0,4,1,1
26,0,0,0,0,1,1,-1.0,9,0,1
33,0,2,0,1,0,2,-1.0,4,14,0
23,0,0,2,1,1,0,-1.0,2,0,0
34,0,0,0,1,1,0,0.0,1,-1,0
27,1,2,0,2,0,0,0.0,5,0,0
34,0,0,0,1,0,0,-1.0,1,0,0
25,1,3,0,1,0,0,-3.0,3,0,0
36,1,0,0,1,1,3,-1.0,2,2,1
34,1,0,0,1,1,5,-1.0,4,0,0
27,0,5,0,1,1,1,-1.0,2,0,1
24,0,0,2,0,1,14,-1.0,10,180,1
22,0,0,2,0,0,0,-1.0,8,1,0
44,0,2,0,1,1,4,-1.0,2,1,0
30,0,2,0,1,1,1,-1.0,1,1,1
32,0,0,0,1,1,3,-1.0,4,0,0
20,0,0,2,2,1,0,-1.0,5,1,1
54,1,0,1,1,1,2,-26.0,1,0,0
96,0,3,1,1,1,2,-3.0,2,0,1
33,0,5,0,1,1,4,-1.0,3,1,1
39,1,0,0,0,1,10,-1.0,9,40,0
20,0,3,2,2,1,0,-1.0,6,25,1
34,1,3,0,1,1,0,0.0,1,76,0
33,0,2,0,1,1,0,-1.0,1,0,0
26,1,0,0,0,1,24,-1.0,10,85,1
25,1,2,0,1,0,1,-2.0,4,0,1
30,1,2,0,1,0,0,-1.0,2,1,0
22,0,2,2,2,1,1,-1.0,5,1,1
41,0,2,0,1,1,0,-1.0,1,3,0
68,1,0,1,1,1,6,-1.0,4,2,0
46,1,2,1,1,1,1,-2.0,1,1,0
31,0,0,0,1,1,5,-1.0,4,2,0
20,0,0,2,0,1,0,-1.0,9,0,1
27,0,0,0,0,1,6,0.0,8,0,1
34,0,0,0,1,0,5,-1.0,3,1,0
21,0,0,2,2,1,1,-1.0,7,0,0
42,1,2,0,1,0,0,-1.0,2,1,0
24,0,2,2,2,1,1,-1.0,7,1,0
22,0,0,2,0,1,1,0.0,8,-1,1
33,0,2,0,2,0,3,-2.0,6,1,1
37,1,2,0,1,0,0,-1.0,1,1,0
27,0,0,0,1,1,1,-1.0,3,1,1
28,1,0,0,2,1,5,0.0,7,1,1
42,0,2,0,1,0,0,-3.0,2,1,0
54,0,0,1,2,1,10,0.0,6,30,0
26,1,0,0,1,0,2,-1.0,4,0,1
49,1,0,1,1,1,4,0.0,2,35,0
55,1,2,1,1,1,2,-1.0,1,13,0
51,0,3,1,1,1,1,-1.0,3,3,0
23,0,0,2,2,1,2,-1.0,5,22,1
56,0,0,1,2,1,16,-1.0,5,0,0
22,0,0,2,2,1,3,-1.0,7,106,0
59,0,0,1,1,1,4,-2.0,3,1,1
55,1,2,1,1,0,0,-3.0,1,0,0
31,0,2,0,2,1,5,0.0,6,0,1
22,0,0,2,2,1,0,-1.0,7,1,1
28,1,2,0,1,0,0,-1.0,2,0,0
33,0,0,0,1,0,2,0.0,2,0,0
39,0,5,0,1,0,0,-1.0,1,1,0
54,0,2,1,1,1,0,-1.0,2,2,0
35,0,0,0,2,1,5,-1.0,6,1,1
53,0,3,1,1,1,18,0.0,2,1,0
35,1,0,0,1,1,3,-26.0,2,0,1
37,0,0,0,0,1,16,-1.0,8,2,1
30,0,5,0,1,1,0,-1.0,2,5,0
26,1,2,0,2,1,7,-1.0,6,68,0
39,1,0,0,1,1,0,-1.0,1,0,0
39,0,0,0,0,0,22,-1.0,10,3,1
36,0,0,0,2,1,2,-1.0,5,0,0
39,0,0,0,2,0,0,0.0,5,57,1
28,0,5,0,1,0,1,0.0,2,0,0
24,0,0,2,2,1,0,-1.0,5,2,0
39,0,3,0,1,1,0,0.0,1,0,0
33,1,0,0,1,0,1,-1.0,1,1,0
25,0,0,0,1,1,1,-23.0,3,0,1
51,0,0,1,1,1,4,-28.0,1,1,0
30,1,0,0,0,1,4,-1.0,10,54,0
60,0,3,1,1,1,0,-1.0,1,1,0
45,1,2,1,1,1,4,-1.0,1,4,1
21,0,0,2,0,1,1,-1.0,9,0,1
22,0,0,2,1,1,0,-1.0,4,0,1
40,0,2,0,2,1,4,-1.0,5,0,1
25,0,0,0,2,1,1,0.0,5,0,0
54,0,2,1,1,1,1,-1.0,1,0,0
21,1,0,2,1,1,1,-1.0,4,1,1
29,1,2,0,2,0,1,-2.0,5,2,1
19,1,0,2,0,0,0,-1.0,8,1,1
37,1,0,0,2,1,8,-1.0,5,1,0
19,1,2,2,2,1,0,-1.0,6,2,1
63,1,0,1,1,1,2,-1.0,1,1,0
53,0,2,1,1,1,2,-2.0,1,0,0
58,0,5,1,1,0,0,-1.0,1,1,1
32,0,2,0,1,1,0,-1.0,2,0,1
27,1,2,0,0,0,0,0.0,8,0,1
32,0,3,0,1,0,1,-3.0,2,0,0
31,1,2,0,2,1,6,-1.0,5,1,0
41,1,2,0,1,1,3,-1.0,1,0,0
26,0,0,0,2,0,5,-1.0,7,1,1
38,1,2,0,1,1,4,-1.0,2,1,1
44,0,5,0,1,1,0,-1.0,1,5,0
49,0,2,1,1,0,0,0.0,1,-1,0
27,0,2,0,1,1,6,-1.0,4,1,0
31,1,2,0,1,0,0,-3.0,2,0,0
28,0,0,0,1,0,1,-1.0,2,0,0
25,0,5,0,1,0,0,-1.0,2,0,0
21,0,0,2,0,1,1,-1.0,9,2,1
49,1,2,1,1,0,2,-1.0,3,82,0
45,0,2,1,2,1,5,-4.0,5,1,1
51,1,3,1,1,0,0,-3.0,1,0,0
44,0,0,0,1,0,0,0.0,1,0,0
23,0,0,2,0,1,1,-1.0,10,1,1
30,0,0,0,2,0,3,0.0,6,12,1
55,1,2,1,1,1,0,0.0,1,1,0
49,0,2,1,2,1,0,-1.0,7,1,1
39,0,3,0,1,1,3,-21.0,4,13,0
26,1,0,0,1,0,1,-23.0,4,0,0
21,1,0,2,0,1,3,0.0,8,17,1
24,1,0,2,0,1,7,-1.0,9,1,0
45,0,0,1,1,1,10,-1.0,3,1,1
33,0,5,0,0,1,7,-1.0,8,116,1
46,0,0,1,1,1,5,-1.0,1,202,1
28,0,0,0,1,1,3,-1.0,2,0,0
47,0,0,1,0,1,3,-1.0,8,39,1
29,0,0,0,2,0,9,-1.0,7,14,1
29,0,0,0,0,1,8,-1.0,8,2,1
74,1,2,1,1,0,0,-1.0,1,0,0
25,0,0,0,1,0,1,-1.0,3,4,0
32,0,2,0,2,1,0,-1.0,6,4,1
27,0,2,0,2,1,8,-1.0,5,68,0
21,1,0,2,1,1,0,0.0,4,1,0
28,0,2,0,1,1,3,-1.0,3,1,0
21,0,2,2,1,1,1,-5.0,4,0,0
26,0,3,0,1,1,0,0.0,2,173,0
22,0,0,2,2,1,2,-1.0,6,0,0
40,0,2,0,1,1,6,-1.0,4,0,0
33,0,2,0,2,1,5,0.0,6,119,1
23,0,2,2,2,1,2,-20.0,6,7,0
31,0,0,0,2,1,10,-1.0,6,181,1
26,1,2,0,1,1,0,-1.0,4,2,0
31,1,5,0,1,1,3,-1.0,1,0,1
25,0,0,0,0,0,5,-1.0,9,0,1
62,0,2,1,1,1,0,-1.0,1,3,0
44,1,0,0,1,1,1,0.0,3,0,0
69,1,0,1,2,1,22,-1.0,5,1,0
35,1,5,0,1,1,3,-1.0,1,1,1
28,1,0,0,1,1,3,-1.0,2,8,1
24,1,0,2,1,0,0,-1.0,2,0,0
22,1,3,2,1,0,0,-1.0,2,0,0
36,1,5,0,1,1,3,-1.0,4,45,1
27,0,5,0,1,1,1,-1.0,4,5,0
34,0,2,0,2,1,16,-1.0,6,1,1
22,0,2,2,1,1,1,-1.0,3,0,1
23,0,0,2,0,0,2,16.0,10,116,1
25,0,0,0,1,1,2,-23.0,4,18,0
26,1,2,0,1,0,1,-2.0,4,0,0
38,0,5,0,1,0,0,-1.0,1,0,0
61,0,2,1,1,0,0,-1.0,1,1,0
34,0,0,0,1,0,5,-1.0,2,9,1
25,0,0,0,2,1,4,-1.0,5,31,1
24,1,0,2,1,0,1,0.0,4,0,1
34,0,2,0,2,1,2,-1.0,7,0,1
27,0,0,0,2,1,6,-1.0,5,10,1
27,1,2,0,1,1,0,-1.0,2,1,0
22,0,0,2,0,1,0,-1.0,8,1,1
45,1,0,1,1,1,1,-1.0,1,2,0
27,1,2,0,1,1,1,-1.0,3,1,1
43,0,0,0,1,0,2,-1.0,2,1,1
25,0,0,0,1,1,2,-1.0,4,0,1
59,1,2,1,1,1,0,-1.0,2,0,1
32,0,0,0,1,0,0,0.0,2,0,0
22,0,2,2,2,0,1,-1.0,7,0,0
52,1,2,1,1,1,2,-1.0,1,1,0
28,0,2,0,2,0,0,-1.0,5,1,0
26,0,2,0,2,1,10,7.0,7,0,1
30,1,0,0,0,1,11,-1.0,9,1,1
22,0,2,2,1,1,2,-1.0,4,1,0
39,0,2,0,2,1,9,-1.0,5,1,1
37,0,0,0,2,1,8,0.0,6,1,0
34,1,3,0,1,0,1,-5.0,3,3,0
32,1,1,0,1,1,0,-1.0,1,1,0
20,0,0,2,0,0,0,0.0,8,-1,0
24,0,0,2,1,1,2,0.0,3,1,1
25,0,0,0,0,1,7,-1.0,8,127,1
70,1,2,1,1,1,0,-1.0,1,0,0
29,0,0,0,0,1,8,-1.0,10,6,1
36,1,0,0,2,1,5,-1.0,5,1,1
23,1,0,2,1,1,0,-1.0,3,12,0
33,0,0,0,2,0,3,-1.0,6,9,1
42,0,0,0,2,1,5,-1.0,6,2,0
40,0,0,0,0,1,5,0.0,9,55,1
42,1,2,0,1,1,0,-1.0,4,0,0
25,0,3,0,1,1,0,0.0,2,0,1
23,0,2,2,1,1,0,-1.0,2,1,0
32,0,0,0,2,1,3,-1.0,5,37,1
34,0,3,0,2,1,5,-1.0,6,1,1
53,1,2,1,1,1,0,-1.0,1,0,0
31,0,0,0,1,1,6,0.0,4,41,0
50,1,2,1,1,1,1,-1.0,1,5,1
25,0,0,0,2,0,5,-1.0,7,0,0
39,0,0,0,1,1,2,0.0,3,0,0
24,1,0,2,2,0,6,-1.0,6,310,0
24,0,0,2,2,0,2,0.0,5,3,1
39,0,2,0,2,1,6,-1.0,6,0,0
27,0,0,0,0,1,12,-1.0,8,31,1
23,0,0,2,1,1,0,0.0,2,0,0
48,1,0,1,1,1,0,0.0,1,1,0
30,0,0,0,2,1,21,-1.0,7,1,1
22,0,2,2,1,1,1,-8.0,4,8,0
23,0,3,2,2,1,2,-1.0,7,35,0
53,0,2,1,1,1,1,-21.0,1,21,0
30,0,0,0,0,1,12,0.0,9,9,1
52,1,0,1,1,1,0,0.0,1,0,0
51,1,2,1,1,1,2,0.0,1,0,1
20,0,0,2,2,1,1,-20.0,6,2,0
39,0,2,0,2,1,17,-1.0,7,181,1
29,1,3,0,1,1,0,-1.0,1,1,0
38,0,3,0,1,1,3,-21.0,4,0,0
37,0,2,0,2,1,0,-1.0,5,126,0
26,0,3,0,2,1,7,-1.0,5,1,1
23,0,0,2,1,1,0,-1.0,3,1,0
27,0,0,0,0,1,4,-1.0,8,34,1
34,0,2,0,1,1,2,-1.0,4,2,0
40,0,2,0,1,0,3,-1.0,1,0,1
22,1,0,2,2,1,0,-2.0,6,0,0
58,0,2,1,1,1,1,-1.0,1,79,0
23,1,0,2,1,0,0,-1.0,4,0,1
64,1,0,1,1,1,0,-1.0,2,1,0
23,1,0,2,2,1,3,0.0,5,6,0
25,0,0,0,0,1,4,-1.0,10,86,1
52,1,0,1,1,1,6,0.0,1,1,1
34,0,0,0,0,1,19,-1.0,10,4,1
40,0,0,0,2,1,21,-1.0,5,29,0
30,0,0,0,1,1,3,-1.0,2,0,0
42,0,0,0,2,1,14,-1.0,7,1,1
33,0,2,0,0,1,7,-1.0,9,0,1
26,1,0,0,2,1,5,-1.0,5,1,0
42,0,0,0,2,1,2,-1.0,5,0,0
36,1,0,0,1,0,1,0.0,1,-1,0
49,0,0,1,1,1,3,-1.0,4,0,0
25,0,0,0,2,0,1,-1.0,5,1,0
32,0,0,0,2,1,1,-1.0,5,19,1
33,0,0,0,0,1,19,-1.0,10,0,1
59,1,0,1,1,1,4,0.0,2,0,0
36,1,0,0,2,0,4,-1.0,6,1,1
45,0,2,1,1,1,1,0.0,2,-1,0
58,1,0,1,2,1,12,-1.0,6,3,1
27,0,0,0,0,1,5,-1.0,9,4,1
69,0,5,1,1,1,0,-1.0,1,0,0
49,0,2,1,2,1,8,0.0,6,3,1
41,0,0,0,2,1,13,-1.0,5,2,0
62,1,5,1,1,1,0,-1.0,1,1,0
25,0,2,0,2,1,2,0.0,5,0,0
30,1,2,0,1,1,2,0.0,4,0,1
30,1,0,0,1,1,0,-1.0,1,0,0
32,1,5,0,1,0,0,-1.0,2,2,0
25,0,0,0,0,1,11,-1.0,9,6,1
28,1,3,0,2,1,3,-1.0,5,0,0
51,1,2,1,1,1,0,0.0,1,0,0
37,0,5,0,1,1,2,-1.0,1,28,0
31,1,3,0,1,1,0,-1.0,1,0,0
27,0,2,0,2,0,0,0.0,5,0,0
57,0,0,1,0,1,23,-1.0,8,30,1
56,0,0,1,1,1,0,-1.0,2,6,0
27,1,0,0,1,1,0,0.0,1,0,0
55,0,0,1,1,1,5,-1.0,4,3,1
25,0,2,0,2,0,6,-1.0,7,24,0
45,0,2,1,0,1,9,-1.0,9,54,1
32,0,2,0,1,1,0,-1.0,1,5,1
42,0,0,0,0,1,7,0.0,9,1,1
22,0,0,2,2,1,1,-1.0,5,5,1
43,0,2,0,1,1,2,0.0,2,5,1
60,1,2,1,1,1,0,-1.0,1,1,0
22,1,2,2,2,1,2,-1.0,5,13,1
38,0,2,0,2,1,12,-1.0,5,0,0
48,1,2,1,1,0,0,-1.0,1,0,0
47,0,0,1,1,1,3,-1.0,2,1,0
49,0,2,1,1,0,8,-10.0,2,8,0
53,0,0,1,1,0,10,-1.0,2,4,1
42,0,3,0,1,1,1,0.0,1,51,1
29,0,0,0,2,0,1,7.0,5,179,0
28,0,0,0,1,0,0,-1.0,3,2,1
35,0,0,0,1,1,5,-1.0,4,225,1
50,0,2,1,1,1,0,-1.0,1,2,0
45,0,5,1,1,1,1,-1.0,1,0,0
28,0,3,0,0,1,2,-1.0,8,3,0
57,1,3,1,1,1,1,-15.0,1,1,0
35,0,2,0,1,0,3,0.0,4,0,0
33,1,2,0,1,1,0,-1.0,1,1,0
23,0,0,2,2,1,0,-1.0,5,3,0
49,1,2,1,1,0,4,-1.0,2,3,0
52,0,0,1,0,1,7,-1.0,9,117,1
27,0,0,0,1,1,1,-2.0,1,2,0
